,date,newCasesBySpecimenDate,newAdmissions,casesshifted,ratio,average,0-64,65+,0-64admissions,65+admissions,0-64admissionsnew,65+admissionsnew,casesshifted0-64,ratio0-64,average0-64,casesshifted65+,ratio65+,average65+
133,2021-02-11,11223,1440.0,20110.0,71.60616608652413,86.33893778560433,8768.0,1365.0,130736.0,228763.0,612.0,828.0,5390.0,113.54359925788498,93.59077034528582,665.0,1245.1127819548874,990.4653077621498
134,2021-02-10,11839,1535.0,13704.0,112.0110916520724,85.22602934190795,9206.0,1507.0,130124.0,227935.0,606.0,929.0,5490.0,110.3825136612022,92.0736586471243,725.0,1281.3793103448277,962.5471314028872
135,2021-02-09,12241,1531.0,15001.0,102.0598626758216,85.37404513762327,9551.0,1554.0,129518.0,227006.0,617.0,914.0,7021.0,87.87921948440393,91.66957323682917,1008.0,906.7460317460317,960.4403602017248
136,2021-02-08,13836,1739.0,19680.0,88.36382113821138,84.98249549017704,10662.0,1846.0,128901.0,226092.0,726.0,1009.0,7768.0,93.46035015447991,92.44197017364392,1110.0,909.0090090090091,952.6341242725068
137,2021-02-07,10132,1675.0,21846.0,76.67307516250115,84.80353280431243,7905.0,1247.0,128175.0,225083.0,699.0,971.0,7849.0,89.05593069180787,94.44523827023593,1129.0,860.0531443755535,975.0050699517233
138,2021-02-06,10583,1679.0,23237.0,72.25545466282223,88.17491486052333,8268.0,1320.0,127476.0,224112.0,661.0,1018.0,8434.0,78.37325112639317,97.2732339910958,1259.0,808.5782366957903,1006.318982940854
139,2021-02-05,13973,1757.0,24434.0,71.90799705328641,89.56698698045548,10748.0,1914.0,126815.0,223094.0,721.0,1035.0,9691.0,74.39892683933547,98.87654227713192,1574.0,657.5603557814486,1028.9553940885833
140,2021-02-04,16149,1907.0,27106.0,70.35342728547185,89.4040311989195,12567.0,2046.0,126094.0,222059.0,758.0,1148.0,5942.0,127.56647593402894,101.31299381919267,819.0,1401.7094017094016,1043.3146513049833
141,2021-02-03,17411,2096.0,15456.0,135.61076604554864,89.2941680870899,13381.0,2327.0,125336.0,220911.0,795.0,1301.0,6107.0,130.1784837072212,101.78087349473374,867.0,1500.5767012687427,1046.8126048006739
142,2021-02-02,17656,2222.0,19874.0,111.80436751534668,88.83674125568676,13547.0,2489.0,124541.0,219610.0,817.0,1405.0,8244.0,99.10237748665696,103.07403768833827,1319.0,1065.2009097801365,1056.2324816323287
143,2021-02-01,20110,2347.0,26908.0,87.22313066745949,88.01304543872007,15484.0,2780.0,123724.0,218205.0,969.0,1378.0,8768.0,110.5155109489051,105.32178860667315,1365.0,1009.5238095238095,1072.0306230367125
144,2021-01-31,13704,2183.0,28760.0,75.90403337969403,87.5013336420981,10669.0,1694.0,122755.0,216827.0,850.0,1333.0,9206.0,92.33108842059526,106.74199295729214,1507.0,884.5388188453882,1058.7494196993744
145,2021-01-30,15001,2193.0,31758.0,69.0534668430002,83.07587090733918,11748.0,1837.0,121905.0,215494.0,835.0,1359.0,9551.0,87.42540048162496,107.2203310716866,1554.0,874.5173745173745,1021.6540467908527
146,2021-01-29,19680,2379.0,35968.0,66.14212633451957,81.56310613412425,15096.0,2830.0,121070.0,214135.0,961.0,1418.0,10662.0,90.13318326767961,107.82971549900081,1846.0,768.1473456121344,995.4714418259937
147,2021-01-28,21846,2719.0,40721.0,66.77144470911816,79.38523559780258,16825.0,2967.0,120109.0,212717.0,1087.0,1632.0,7905.0,137.5079063883618,104.52345504253445,1247.0,1308.7409783480352,959.5486856267398
148,2021-01-27,23237,2742.0,26206.0,104.63252690223612,79.01556962449492,17921.0,3089.0,119022.0,211085.0,1104.0,1638.0,8268.0,133.52685050798257,103.44001803530686,1320.0,1240.909090909091,936.936994826002
149,2021-01-26,24434,2799.0,27654.0,101.21501410284228,78.80142183954732,18708.0,3487.0,117918.0,209447.0,1111.0,1688.0,10748.0,103.36806847785634,102.04432789490072,1914.0,881.9226750261233,911.1851871480048
150,2021-01-25,27106,2648.0,36789.0,71.97803691320776,78.99723455562705,20798.0,3861.0,116807.0,207759.0,1098.0,1551.0,12567.0,87.37168775364049,100.9222275727548,2046.0,758.0645161290322,890.8126475384605
151,2021-01-24,15456,2824.0,38518.0,73.31637156654033,78.35131388289588,11955.0,2023.0,115709.0,206208.0,1134.0,1690.0,13381.0,84.74702937000224,98.7253172550462,2327.0,726.2569832402235,866.5246379819102
152,2021-01-23,19874,2780.0,41152.0,67.55443234836703,79.4005054763782,15425.0,2553.0,114575.0,204518.0,1052.0,1728.0,13547.0,77.65556949878203,97.53759606520502,2489.0,694.2547207713942,860.727142064654
153,2021-01-22,26908,3016.0,44673.0,67.51281534707765,80.12900947150531,20761.0,3676.0,113523.0,202790.0,1274.0,1739.0,15484.0,82.27848101265822,97.06022872341421,2780.0,625.5395683453238,848.6705458847484
154,2021-01-21,28760,3237.0,52000.0,62.25,82.3713661961041,22234.0,3841.0,112249.0,201051.0,1303.0,1929.0,10669.0,122.12953416440153,96.44015955376868,1694.0,1138.7249114521842,851.7916677801292
155,2021-01-20,31758,3679.0,32855.0,111.97686805661239,82.34289676754636,24363.0,4452.0,110946.0,199122.0,1471.0,2205.0,11748.0,125.21280217909431,94.4014379156282,1837.0,1200.3266194882963,847.9343019553568
156,2021-01-19,35968,3768.0,35442.0,106.31454206873202,82.62848135320759,27709.0,5029.0,109475.0,196917.0,1510.0,2257.0,15096.0,100.02649708532061,93.8533118718943,2830.0,797.5265017667845,838.271218202239
157,2021-01-18,40721,3711.0,42327.0,87.67453398539939,81.09438299649833,31551.0,5496.0,107965.0,194660.0,1397.0,2314.0,16825.0,83.03120356612185,90.72644632093979,2967.0,779.9123693966969,824.0924979084108
158,2021-01-17,26206,3424.0,46829.0,73.11708556663605,79.80453232797949,20668.0,3140.0,106568.0,192346.0,1263.0,2160.0,17921.0,70.4759779030188,90.53455313894277,3089.0,699.2554224668177,819.1747310933717
159,2021-01-16,27654,3569.0,51313.0,69.55352444799563,74.88628325461862,21687.0,3448.0,105305.0,190186.0,1381.0,2185.0,18708.0,73.81868719264486,86.26127253127869,3487.0,626.6131344995698,780.2046757213377
160,2021-01-15,36789,3295.0,58037.0,56.77412685011286,70.6020867628946,28472.0,5030.0,103924.0,188001.0,1256.0,2032.0,20798.0,60.39042215597654,82.93325980144637,3861.0,526.2885262885263,765.0209581519804
161,2021-01-14,38518,3678.0,69108.0,53.22104532036812,77.78821967776375,29815.0,5285.0,102668.0,185969.0,1444.0,2234.0,11955.0,120.78628189042242,80.8057859191737,2023.0,1104.3005437469105,742.0863276296941
162,2021-01-13,41152,3840.0,49517.0,77.54912454308621,,31920.0,5557.0,101224.0,183735.0,1470.0,2368.0,15425.0,95.2998379254457,78.16708760233935,2553.0,927.536231884058,716.1241552249236
163,2021-01-12,44673,4134.0,54163.0,76.32516662666396,,34486.0,6335.0,99754.0,181367.0,1593.0,2541.0,20761.0,76.73040797649439,74.75694235081717,3676.0,691.2404787812841,692.9091606676886
164,2021-01-11,52000,3894.0,28222.0,137.97746438948337,,40253.0,7113.0,98161.0,178826.0,1515.0,2379.0,22234.0,68.13888639021319,72.11551278578995,3841.0,619.3699557406925,675.5853474923471
165,2021-01-10,32855,3571.0,,,,25856.0,4081.0,96646.0,176447.0,1267.0,2304.0,24363.0,52.00508968517834,65.00022846695856,4452.0,517.5202156334232,626.1993735448813
166,2021-01-09,35442,3718.0,,,,27743.0,4617.0,95379.0,174143.0,1384.0,2334.0,27709.0,49.9476704319896,61.66862371961723,5029.0,464.1081725989262,593.3793152280006
167,2021-01-08,42327,3549.0,,,,32671.0,6057.0,93995.0,171809.0,1322.0,2226.0,31551.0,41.90041520078603,57.96740259055434,5496.0,405.02183406113534,558.419371795173
168,2021-01-07,46829,3849.0,,,,36398.0,6362.0,92673.0,169583.0,1467.0,2382.0,20668.0,70.97929165860268,54.941308832742095,3140.0,758.5987261146497,529.0540463163364
169,2021-01-06,51313,3967.0,,,,39996.0,6670.0,91206.0,167201.0,1561.0,2406.0,21687.0,71.97860469405634,53.56732716987558,3448.0,697.7958236658933,506.4863752123252
170,2021-01-05,58037,3697.0,,,,45491.0,7533.0,89645.0,164795.0,1447.0,2246.0,28472.0,50.821860073054225,51.40704944840851,5030.0,446.520874751491,484.02329541946926
171,2021-01-04,69108,3587.0,,,,54584.0,8363.0,88198.0,162549.0,1400.0,2187.0,29815.0,46.95623008552742,49.470663471578966,5285.0,413.81267738883633,463.69993767054166
172,2021-01-03,49517,3351.0,,,,39902.0,5096.0,86798.0,160362.0,1353.0,1998.0,31920.0,42.38721804511278,44.87797116957207,5557.0,359.5465179053446,408.6069492127447
173,2021-01-02,54163,3145.0,,,,43233.0,5912.0,85445.0,158364.0,1201.0,1944.0,34486.0,34.825726381720116,40.578804687282044,6335.0,306.8666140489345,360.7798717083223
174,2021-01-01,28222,3010.0,,,,22150.0,3540.0,84244.0,156420.0,1141.0,1869.0,40253.0,28.345713362979154,38.2770648723883,7113.0,262.7583298186419,337.6760971294458
